bw	scale	pct	qlen	maxq	avgq	maxd	avgd	rate
10	1.30	0.84	4	31.8	2.2	24	1	918.8 (0.72)
10	1.30	0.84	5	28.9	2.8	22	2	957.2 (0.75)
10	1.30	0.84	6	35.3	2.7	27	2	967.0 (0.76)
10	1.30	0.84	7	40.0	2.4	31	1	985.6 (0.77)
10	1.30	0.84	8	50.9	2.8	39	2	983.7 (0.77)
10	1.30	0.84	10	62.9	3.6	49	2	1007.6 (0.79)
10	1.30	0.84	12	68.7	3.1	53	2	1009.0 (0.79)
10	1.30	0.84	16	47.5	3.4	37	2	1023.9 (0.80)
10	1.30	0.86	2	26.1	1.2	20	0	690.8 (0.54)
10	1.30	0.86	3	39.4	1.7	30	1	859.7 (0.67)
10	1.30	0.86	4	36.7	2.4	28	1	941.8 (0.74)
10	1.30	0.86	5	38.5	3.0	30	2	977.6 (0.76)
10	1.30	0.86	6	53.8	2.8	42	2	999.3 (0.78)
10	1.30	0.86	7	54.3	3.8	42	3	1010.0 (0.79)
10	1.30	0.86	8	47.4	3.2	37	2	1015.5 (0.79)
10	1.30	0.86	10	61.0	3.9	47	3	1027.1 (0.80)
10	1.30	0.86	12	43.0	3.5	33	2	1035.9 (0.81)
10	1.30	0.86	16	82.7	3.7	64	2	1047.4 (0.82)
10	1.30	0.88	2	38.2	1.8	29	1	729.9 (0.57)
10	1.30	0.88	3	47.7	2.7	37	2	903.1 (0.71)
10	1.30	0.88	4	58.1	4.1	45	3	978.8 (0.76)
10	1.30	0.88	5	48.2	3.6	37	2	1024.1 (0.80)
10	1.30	0.88	6	53.2	3.9	41	3	1029.7 (0.80)
10	1.30	0.88	7	48.3	4.1	37	3	1043.3 (0.82)
10	1.30	0.88	8	40.2	4.3	31	3	1049.3 (0.82)
10	1.30	0.88	10	45.6	4.3	35	3	1056.3 (0.83)
10	1.30	0.88	12	59.7	4.8	46	3	1064.8 (0.83)
10	1.30	0.88	16	67.6	5.1	52	3	1072.2 (0.84)
10	1.30	0.90	2	50.3	0.9	39	0	678.5 (0.53)
10	1.30	0.90	3	67.9	3.5	53	2	907.7 (0.71)
10	1.30	0.90	4	62.6	4.7	48	3	1011.0 (0.79)
10	1.30	0.90	5	48.9	4.0	38	3	1051.6 (0.82)
10	1.30	0.90	6	41.6	4.5	32	3	1067.8 (0.83)
10	1.30	0.90	7	56.5	5.3	44	4	1070.7 (0.84)
10	1.30	0.90	8	47.8	5.5	37	4	1081.7 (0.85)
10	1.30	0.90	10	46.1	5.4	36	4	1082.8 (0.85)
10	1.30	0.90	12	58.7	5.2	45	4	1087.2 (0.85)
10	1.30	0.90	16	69.4	5.4	54	4	1097.3 (0.86)
10	1.30	0.92	2	28.7	1.0	22	0	732.2 (0.57)
10	1.30	0.92	3	102.3	5.1	79	3	971.7 (0.76)
10	1.30	0.92	4	55.0	6.8	42	5	1054.9 (0.82)
10	1.30	0.92	5	63.5	7.9	49	6	1086.9 (0.85)
10	1.30	0.92	6	53.8	7.1	42	5	1095.6 (0.86)
10	1.30	0.92	7	76.1	8.1	59	6	1103.0 (0.86)
10	1.30	0.92	8	85.4	8.1	66	6	1105.7 (0.86)
10	1.30	0.92	10	96.2	6.3	75	4	1106.6 (0.86)
10	1.30	0.92	12	90.7	7.6	70	5	1118.9 (0.87)
10	1.30	0.92	16	100.0	6.7	78	5	1122.5 (0.88)
10	1.30	0.94	2	31.3	1.4	24	1	837.3 (0.65)
10	1.30	0.94	3	97.9	8.1	76	6	1022.4 (0.80)
10	1.30	0.94	4	132.7	11.1	103	8	1096.7 (0.86)
10	1.30	0.94	5	93.5	14.8	73	11	1124.5 (0.88)
10	1.30	0.94	6	79.5	15.2	62	11	1130.4 (0.88)
10	1.30	0.94	7	96.5	11.9	75	9	1137.8 (0.89)
10	1.30	0.94	8	76.8	10.1	60	7	1138.2 (0.89)
10	1.30	0.94	10	77.3	12.5	60	9	1147.4 (0.90)
10	1.30	0.94	12	90.8	13.6	70	10	1144.5 (0.89)
10	1.30	0.94	16	87.5	10.9	68	8	1150.5 (0.90)
10	1.30	0.96	2	34.4	1.4	26	1	811.3 (0.63)
10	1.30	0.96	3	100.7	9.0	78	7	1030.0 (0.80)
10	1.30	0.96	4	105.3	23.2	82	18	1145.1 (0.89)
10	1.30	0.96	5	143.3	26.6	111	20	1165.9 (0.91)
10	1.30	0.96	6	120.0	24.4	93	19	1159.5 (0.91)
10	1.30	0.96	7	127.4	25.0	99	19	1171.5 (0.92)
10	1.30	0.96	8	115.8	22.3	90	17	1170.5 (0.91)
10	1.30	0.96	10	159.0	27.0	124	21	1178.9 (0.92)
10	1.30	0.96	12	119.3	19.1	93	14	1176.0 (0.92)
10	1.30	0.96	16	107.7	21.2	84	16	1184.7 (0.93)
10	1.30	0.98	2	119.5	17.1	93	13	1062.0 (0.83)
10	1.30	0.98	3	157.1	22.1	122	17	1138.8 (0.89)
10	1.30	0.98	4	147.6	48.1	115	37	1198.9 (0.94)
10	1.30	0.98	5	179.6	45.0	140	35	1205.6 (0.94)
10	1.30	0.98	6	189.3	56.7	147	44	1210.7 (0.95)
10	1.30	0.98	7	190.1	59.8	148	46	1211.9 (0.95)
10	1.30	0.98	8	176.5	52.1	137	40	1211.4 (0.95)
10	1.30	0.98	10	169.8	54.5	132	42	1213.3 (0.95)
10	1.30	0.98	12	174.1	46.2	136	36	1210.4 (0.95)
10	1.30	0.98	16	137.4	42.5	107	33	1213.8 (0.95)
10	1.30	1.00	2	218.1	50.2	170	39	1090.9 (0.85)
10	1.30	1.00	3	214.8	85.3	167	66	1208.8 (0.94)
10	1.30	1.00	4	326.4	95.4	255	74	1226.9 (0.96)
10	1.30	1.00	5	277.2	98.5	216	76	1233.0 (0.96)
10	1.30	1.00	6	319.5	97.2	249	75	1235.7 (0.97)
10	1.30	1.00	7	280.0	98.2	218	76	1237.7 (0.97)
10	1.30	1.00	8	290.8	100.9	227	78	1238.9 (0.97)
10	1.30	1.00	10	286.6	102.3	223	79	1239.6 (0.97)
10	1.30	1.00	12	281.1	103.1	219	80	1239.7 (0.97)
10	1.30	1.00	16	286.3	103.9	223	81	1239.7 (0.97)
10	1.40	0.80	2	24.4	0.9	19	0	676.3 (0.53)
10	1.40	0.80	3	32.8	1.4	25	1	764.3 (0.60)
10	1.40	0.80	4	35.0	1.7	27	1	862.8 (0.67)
10	1.40	0.80	5	38.2	2.1	29	1	908.2 (0.71)
10	1.40	0.80	6	48.6	2.2	37	1	927.8 (0.72)
10	1.40	0.80	7	47.1	2.3	36	1	939.3 (0.73)
10	1.40	0.80	8	59.5	2.5	46	1	934.4 (0.73)
10	1.40	0.80	10	35.1	2.4	27	1	965.9 (0.75)
10	1.40	0.80	12	37.5	2.9	29	2	967.1 (0.76)
10	1.40	0.80	16	48.5	2.8	37	2	981.4 (0.77)
10	1.40	0.82	2	24.0	1.1	18	0	677.7 (0.53)
10	1.40	0.82	3	30.7	1.4	23	1	825.9 (0.65)
10	1.40	0.82	4	38.0	1.9	29	1	893.6 (0.70)
10	1.40	0.82	5	35.4	2.2	27	1	931.0 (0.73)
10	1.40	0.82	6	35.7	2.0	27	1	943.7 (0.74)
10	1.40	0.82	7	52.1	3.3	40	2	962.1 (0.75)
10	1.40	0.82	8	50.8	2.8	39	2	972.7 (0.76)
10	1.40	0.82	10	50.1	3.1	39	2	983.1 (0.77)
10	1.40	0.82	12	50.8	3.2	39	2	994.4 (0.78)
10	1.40	0.82	16	50.9	2.7	39	2	999.9 (0.78)
10	1.40	0.84	2	29.6	0.9	23	0	696.5 (0.54)
10	1.40	0.84	3	30.8	1.7	24	1	842.0 (0.66)
10	1.40	0.84	4	36.4	2.4	28	1	926.9 (0.72)
10	1.40	0.84	5	31.7	2.9	24	2	959.8 (0.75)
10	1.40	0.84	6	39.6	2.7	30	2	971.2 (0.76)
10	1.40	0.84	7	44.1	3.2	34	2	993.0 (0.78)
10	1.40	0.84	8	42.5	2.9	33	2	996.3 (0.78)
10	1.40	0.84	10	45.1	3.6	35	2	1002.5 (0.78)
10	1.40	0.84	12	59.1	3.1	46	2	1021.9 (0.80)
10	1.40	0.84	16	61.7	3.4	48	2	1027.6 (0.80)
10	1.40	0.86	2	28.2	1.0	22	0	695.4 (0.54)
10	1.40	0.86	3	30.9	1.8	24	1	878.2 (0.69)
10	1.40	0.86	4	38.9	2.2	30	1	945.1 (0.74)
10	1.40	0.86	5	40.2	3.8	31	2	997.5 (0.78)
10	1.40	0.86	6	38.2	3.7	29	2	1011.7 (0.79)
10	1.40	0.86	7	42.7	3.4	33	2	1016.1 (0.79)
10	1.40	0.86	8	58.9	4.2	46	3	1028.9 (0.80)
10	1.40	0.86	10	44.7	3.8	34	2	1036.5 (0.81)
10	1.40	0.86	12	44.9	3.8	35	2	1044.1 (0.82)
10	1.40	0.86	16	43.9	4.2	34	3	1052.6 (0.82)
10	1.40	0.88	2	34.8	1.9	27	1	752.2 (0.59)
10	1.40	0.88	3	43.9	2.1	34	1	896.4 (0.70)
10	1.40	0.88	4	47.4	3.9	37	3	982.2 (0.77)
10	1.40	0.88	5	61.3	4.1	47	3	1024.1 (0.80)
10	1.40	0.88	6	68.1	4.6	53	3	1038.5 (0.81)
10	1.40	0.88	7	52.3	4.3	40	3	1049.4 (0.82)
10	1.40	0.88	8	43.6	4.5	34	3	1056.2 (0.83)
10	1.40	0.88	10	42.8	4.3	33	3	1063.9 (0.83)
10	1.40	0.88	12	44.6	4.7	34	3	1069.5 (0.84)
10	1.40	0.88	16	42.0	5.5	32	4	1077.2 (0.84)
10	1.40	0.90	2	56.5	1.6	44	1	731.7 (0.57)
10	1.40	0.90	3	35.4	2.8	27	2	923.5 (0.72)
10	1.40	0.90	4	60.3	6.3	47	4	1036.9 (0.81)
10	1.40	0.90	5	92.9	7.4	72	5	1058.6 (0.83)
10	1.40	0.90	6	56.9	5.5	44	4	1071.9 (0.84)
10	1.40	0.90	7	63.5	5.6	49	4	1076.6 (0.84)
10	1.40	0.90	8	55.8	6.1	43	4	1084.3 (0.85)
10	1.40	0.90	10	60.4	7.2	47	5	1092.3 (0.85)
10	1.40	0.90	12	69.2	6.0	54	4	1095.2 (0.86)
10	1.40	0.90	16	71.4	6.2	55	4	1103.3 (0.86)
10	1.40	0.92	2	28.7	1.2	22	0	741.6 (0.58)
10	1.40	0.92	3	80.5	6.7	62	5	979.3 (0.77)
10	1.40	0.92	4	91.1	7.0	71	5	1031.8 (0.81)
10	1.40	0.92	5	66.5	9.8	51	7	1094.4 (0.85)
10	1.40	0.92	6	85.5	8.6	66	6	1108.7 (0.87)
10	1.40	0.92	7	71.0	9.6	55	7	1111.0 (0.87)
10	1.40	0.92	8	93.1	9.3	72	7	1115.5 (0.87)
10	1.40	0.92	10	66.9	7.5	52	5	1121.6 (0.88)
10	1.40	0.92	12	81.3	10.7	63	8	1123.6 (0.88)
10	1.40	0.92	16	96.6	10.0	75	7	1128.3 (0.88)
10	1.40	0.94	2	45.7	1.2	35	0	768.7 (0.60)
10	1.40	0.94	3	93.9	12.1	73	9	1037.4 (0.81)
10	1.40	0.94	4	88.9	15.7	69	12	1118.4 (0.87)
10	1.40	0.94	5	121.5	18.2	94	14	1137.4 (0.89)
10	1.40	0.94	6	145.6	17.2	113	13	1132.7 (0.88)
10	1.40	0.94	7	85.9	14.8	67	11	1145.7 (0.90)
10	1.40	0.94	8	86.7	12.8	67	10	1140.3 (0.89)
10	1.40	0.94	10	76.9	13.0	60	10	1149.8 (0.90)
10	1.40	0.94	12	82.1	13.2	64	10	1150.6 (0.90)
10	1.40	0.94	16	81.3	12.0	63	9	1153.3 (0.90)
10	1.40	0.96	2	36.6	1.4	28	1	845.5 (0.66)
10	1.40	0.96	3	61.1	7.8	47	6	1056.3 (0.83)
10	1.40	0.96	4	97.9	22.5	76	17	1157.7 (0.90)
10	1.40	0.96	5	165.1	33.6	128	26	1175.0 (0.92)
10	1.40	0.96	6	171.0	38.1	133	29	1177.1 (0.92)
10	1.40	0.96	7	154.8	39.3	120	30	1181.4 (0.92)
10	1.40	0.96	8	143.1	30.8	111	24	1181.1 (0.92)
10	1.40	0.96	10	155.4	31.2	121	24	1182.7 (0.92)
10	1.40	0.96	12	125.8	30.7	98	23	1181.4 (0.92)
10	1.40	0.96	16	126.6	27.1	98	21	1183.4 (0.92)
10	1.40	0.98	2	134.5	15.1	105	11	1034.1 (0.81)
10	1.40	0.98	3	149.8	36.0	117	28	1166.4 (0.91)
10	1.40	0.98	4	242.2	58.7	189	45	1200.5 (0.94)
10	1.40	0.98	5	187.9	64.7	146	50	1203.4 (0.94)
10	1.40	0.98	6	270.1	85.9	211	67	1203.3 (0.94)
10	1.40	0.98	7	268.4	86.3	209	67	1213.9 (0.95)
10	1.40	0.98	8	223.6	71.6	174	55	1212.3 (0.95)
10	1.40	0.98	10	218.5	70.9	170	55	1214.7 (0.95)
10	1.40	0.98	12	218.6	64.2	170	50	1213.6 (0.95)
10	1.40	0.98	16	220.7	76.5	172	59	1213.1 (0.95)
10	1.40	1.00	2	184.5	46.3	144	36	1094.4 (0.85)
10	1.40	1.00	3	301.6	130.1	235	101	1207.6 (0.94)
10	1.40	1.00	4	301.4	138.8	235	108	1225.8 (0.96)
10	1.40	1.00	5	338.3	142.0	264	110	1231.9 (0.96)
10	1.40	1.00	6	352.2	137.4	275	107	1235.5 (0.97)
10	1.40	1.00	7	346.8	141.5	270	110	1237.4 (0.97)
10	1.40	1.00	8	338.4	140.0	264	109	1238.8 (0.97)
10	1.40	1.00	10	312.0	139.7	243	109	1239.6 (0.97)
10	1.40	1.00	12	318.2	140.6	248	109	1239.8 (0.97)
10	1.40	1.00	16	314.9	141.3	246	110	1239.8 (0.97)
10	1.50	0.80	2	21.4	0.9	16	0	651.8 (0.51)
10	1.50	0.80	3	25.7	1.3	20	1	793.4 (0.62)
10	1.50	0.80	4	33.9	2.0	26	1	878.0 (0.69)
10	1.50	0.80	5	47.0	1.8	36	1	912.6 (0.71)
10	1.50	0.80	6	31.4	2.5	24	1	931.0 (0.73)
10	1.50	0.80	7	34.6	2.3	27	1	944.3 (0.74)
10	1.50	0.80	8	50.6	2.4	39	1	953.8 (0.75)
10	1.50	0.80	10	51.8	2.8	40	2	965.5 (0.75)
10	1.50	0.80	12	38.6	2.8	30	2	973.9 (0.76)
10	1.50	0.80	16	61.5	3.1	48	2	978.8 (0.76)
10	1.50	0.82	2	23.0	1.0	17	0	683.5 (0.53)
10	1.50	0.82	3	31.3	1.5	24	1	820.6 (0.64)
10	1.50	0.82	4	33.3	2.1	26	1	906.6 (0.71)
10	1.50	0.82	5	53.7	2.4	41	1	944.7 (0.74)
10	1.50	0.82	6	36.6	2.7	28	2	960.2 (0.75)
10	1.50	0.82	7	40.2	2.2	31	1	962.1 (0.75)
10	1.50	0.82	8	49.1	2.9	38	2	977.0 (0.76)
10	1.50	0.82	10	39.0	3.7	30	2	987.2 (0.77)
10	1.50	0.82	12	42.1	3.2	32	2	996.6 (0.78)
10	1.50	0.82	16	46.0	3.3	35	2	1005.2 (0.79)
10	1.50	0.84	2	25.8	1.1	20	0	711.0 (0.56)
10	1.50	0.84	3	33.4	1.9	26	1	864.1 (0.68)
10	1.50	0.84	4	37.0	2.6	28	2	917.1 (0.72)
10	1.50	0.84	5	33.2	2.5	25	1	958.2 (0.75)
10	1.50	0.84	6	45.6	2.6	35	2	987.7 (0.77)
10	1.50	0.84	7	42.1	3.4	32	2	998.7 (0.78)
10	1.50	0.84	8	37.3	3.0	29	2	1004.8 (0.79)
10	1.50	0.84	10	39.5	3.5	30	2	1011.4 (0.79)
10	1.50	0.84	12	47.5	3.4	37	2	1018.8 (0.80)
10	1.50	0.84	16	43.8	4.2	34	3	1028.5 (0.80)
10	1.50	0.86	2	26.7	1.0	20	0	664.1 (0.52)
10	1.50	0.86	3	38.5	2.4	30	1	887.0 (0.69)
10	1.50	0.86	4	38.4	3.3	30	2	966.5 (0.76)
10	1.50	0.86	5	50.0	4.7	39	3	989.2 (0.77)
10	1.50	0.86	6	41.2	3.7	32	2	1004.0 (0.78)
10	1.50	0.86	7	51.1	3.9	39	3	1027.1 (0.80)
10	1.50	0.86	8	50.3	4.2	39	3	1025.2 (0.80)
10	1.50	0.86	10	56.0	3.9	43	3	1039.3 (0.81)
10	1.50	0.86	12	61.0	4.8	47	3	1044.5 (0.82)
10	1.50	0.86	16	57.7	4.9	45	3	1055.0 (0.82)
10	1.50	0.88	2	38.1	1.9	29	1	747.7 (0.58)
10	1.50	0.88	3	41.4	2.9	32	2	908.8 (0.71)
10	1.50	0.88	4	42.1	4.3	32	3	991.3 (0.77)
10	1.50	0.88	5	54.7	5.5	42	4	1041.4 (0.81)
10	1.50	0.88	6	47.7	4.8	37	3	1038.2 (0.81)
10	1.50	0.88	7	50.9	4.8	39	3	1054.7 (0.82)
10	1.50	0.88	8	42.9	6.1	33	4	1059.5 (0.83)
10	1.50	0.88	10	54.0	5.6	42	4	1067.7 (0.83)
10	1.50	0.88	12	63.0	4.8	49	3	1070.4 (0.84)
10	1.50	0.88	16	57.8	6.5	45	5	1081.1 (0.84)
10	1.50	0.90	2	34.4	1.5	26	1	742.6 (0.58)
10	1.50	0.90	3	57.4	4.1	44	3	956.3 (0.75)
10	1.50	0.90	4	103.0	6.6	80	5	1032.2 (0.81)
10	1.50	0.90	5	55.6	6.2	43	4	1058.9 (0.83)
10	1.50	0.90	6	57.3	6.9	44	5	1075.2 (0.84)
10	1.50	0.90	7	72.8	7.5	56	5	1079.8 (0.84)
10	1.50	0.90	8	75.8	8.0	59	6	1091.5 (0.85)
10	1.50	0.90	10	58.2	6.6	45	5	1096.1 (0.86)
10	1.50	0.90	12	54.3	7.4	42	5	1096.7 (0.86)
10	1.50	0.90	16	64.1	6.5	50	5	1106.0 (0.86)
10	1.50	0.92	2	47.7	2.0	37	1	796.5 (0.62)
10	1.50	0.92	3	94.8	9.7	74	7	1014.4 (0.79)
10	1.50	0.92	4	62.6	7.2	48	5	1056.7 (0.83)
10	1.50	0.92	5	77.4	11.2	60	8	1102.9 (0.86)
10	1.50	0.92	6	64.5	8.4	50	6	1110.1 (0.87)
10	1.50	0.92	7	118.5	15.7	92	12	1119.2 (0.87)
10	1.50	0.92	8	108.6	14.6	84	11	1119.3 (0.87)
10	1.50	0.92	10	77.9	12.3	60	9	1119.0 (0.87)
10	1.50	0.92	12	97.0	11.5	75	8	1124.3 (0.88)
10	1.50	0.92	16	85.1	12.8	66	10	1132.8 (0.89)
10	1.50	0.94	2	44.0	2.0	34	1	859.1 (0.67)
10	1.50	0.94	3	129.5	17.0	101	13	1073.1 (0.84)
10	1.50	0.94	4	128.0	18.1	99	14	1124.0 (0.88)
10	1.50	0.94	5	125.0	30.3	97	23	1146.2 (0.90)
10	1.50	0.94	6	157.4	22.5	122	17	1147.3 (0.90)
10	1.50	0.94	7	118.1	26.5	92	20	1150.4 (0.90)
10	1.50	0.94	8	104.7	19.8	81	15	1152.5 (0.90)
10	1.50	0.94	10	112.4	20.6	87	16	1150.4 (0.90)
10	1.50	0.94	12	125.3	24.4	97	19	1157.6 (0.90)
10	1.50	0.94	16	125.3	18.8	97	14	1160.8 (0.91)
10	1.50	0.96	2	39.0	2.6	30	2	897.8 (0.70)
10	1.50	0.96	3	104.7	20.0	81	15	1101.0 (0.86)
10	1.50	0.96	4	179.4	38.2	140	29	1166.7 (0.91)
10	1.50	0.96	5	115.1	38.1	89	29	1180.8 (0.92)
10	1.50	0.96	6	196.0	47.8	153	37	1184.2 (0.93)
10	1.50	0.96	7	163.7	41.9	127	32	1181.3 (0.92)
10	1.50	0.96	8	126.1	34.9	98	27	1184.0 (0.92)
10	1.50	0.96	10	145.3	43.2	113	33	1182.9 (0.92)
10	1.50	0.96	12	155.5	40.5	121	31	1186.2 (0.93)
10	1.50	0.96	16	150.0	37.2	117	29	1188.2 (0.93)
10	1.50	0.98	2	106.0	21.9	82	17	1082.5 (0.85)
10	1.50	0.98	3	140.9	33.7	110	26	1147.1 (0.90)
10	1.50	0.98	4	247.5	86.2	193	67	1198.4 (0.94)
10	1.50	0.98	5	238.3	84.7	186	66	1198.3 (0.94)
10	1.50	0.98	6	300.1	108.3	234	84	1213.7 (0.95)
10	1.50	0.98	7	282.1	113.1	220	88	1213.5 (0.95)
10	1.50	0.98	8	257.9	89.6	201	69	1213.5 (0.95)
10	1.50	0.98	10	225.4	87.0	176	67	1214.6 (0.95)
10	1.50	0.98	12	245.3	89.4	191	69	1214.1 (0.95)
10	1.50	0.98	16	244.0	88.7	190	69	1214.4 (0.95)
10	1.50	1.00	2	271.1	71.0	211	55	1083.6 (0.85)
10	1.50	1.00	3	307.1	152.1	239	118	1206.8 (0.94)
10	1.50	1.00	4	311.3	158.9	243	124	1225.0 (0.96)
10	1.50	1.00	5	327.9	159.8	256	124	1232.0 (0.96)
10	1.50	1.00	6	326.3	160.3	254	125	1235.1 (0.96)
10	1.50	1.00	7	339.3	165.1	265	128	1237.3 (0.97)
10	1.50	1.00	8	350.5	156.6	273	122	1238.6 (0.97)
10	1.50	1.00	10	345.3	162.2	269	126	1239.7 (0.97)
10	1.50	1.00	12	328.2	164.9	256	128	1239.8 (0.97)
10	1.50	1.00	16	349.9	163.9	273	128	1239.8 (0.97)
10	1.60	0.80	2	25.0	0.8	19	0	658.0 (0.51)
10	1.60	0.80	3	31.1	1.7	24	1	814.0 (0.64)
10	1.60	0.80	4	36.4	1.7	28	1	878.0 (0.69)
10	1.60	0.80	5	41.5	2.3	32	1	915.2 (0.71)
10	1.60	0.80	6	37.5	2.2	29	1	930.7 (0.73)
10	1.60	0.80	7	43.6	3.0	34	2	947.9 (0.74)
10	1.60	0.80	8	34.8	2.9	27	2	956.1 (0.75)
10	1.60	0.80	10	32.0	2.1	25	1	962.9 (0.75)
10	1.60	0.80	12	57.6	2.1	45	1	967.2 (0.76)
10	1.60	0.80	16	54.1	3.9	42	3	984.8 (0.77)
10	1.60	0.82	2	21.6	0.9	16	0	672.4 (0.53)
10	1.60	0.82	3	29.7	2.1	23	1	858.2 (0.67)
10	1.60	0.82	4	41.0	2.2	32	1	915.9 (0.72)
10	1.60	0.82	5	36.7	2.1	28	1	942.5 (0.74)
10	1.60	0.82	6	41.3	2.6	32	2	960.6 (0.75)
10	1.60	0.82	7	41.5	2.8	32	2	973.2 (0.76)
10	1.60	0.82	8	43.7	3.0	34	2	985.9 (0.77)
10	1.60	0.82	10	49.2	3.9	38	3	984.7 (0.77)
10	1.60	0.82	12	76.2	3.0	59	2	1000.3 (0.78)
10	1.60	0.82	16	65.5	4.4	51	3	1007.9 (0.79)
10	1.60	0.84	2	26.9	1.0	21	0	713.9 (0.56)
10	1.60	0.84	3	44.2	2.3	34	1	866.9 (0.68)
10	1.60	0.84	4	34.0	2.4	26	1	931.0 (0.73)
10	1.60	0.84	5	39.6	3.3	30	2	987.4 (0.77)
10	1.60	0.84	6	39.5	3.0	30	2	987.9 (0.77)
10	1.60	0.84	7	55.5	3.6	43	2	1002.7 (0.78)
10	1.60	0.84	8	42.4	3.4	33	2	1003.4 (0.78)
10	1.60	0.84	10	54.2	4.0	42	3	1020.9 (0.80)
10	1.60	0.84	12	52.1	3.9	40	3	1026.1 (0.80)
10	1.60	0.84	16	49.5	5.0	38	3	1034.6 (0.81)
10	1.60	0.86	2	36.7	1.0	28	0	693.8 (0.54)
10	1.60	0.86	3	41.1	2.6	32	2	884.3 (0.69)
10	1.60	0.86	4	44.4	3.2	34	2	960.7 (0.75)
10	1.60	0.86	5	46.0	3.9	35	3	1004.3 (0.78)
10	1.60	0.86	6	47.4	4.1	37	3	1019.0 (0.80)
10	1.60	0.86	7	43.8	4.2	34	3	1030.3 (0.80)
10	1.60	0.86	8	45.4	4.8	35	3	1030.0 (0.80)
10	1.60	0.86	10	45.5	4.7	35	3	1049.2 (0.82)
10	1.60	0.86	12	47.3	4.7	36	3	1051.5 (0.82)
10	1.60	0.86	16	45.7	5.0	35	3	1057.7 (0.83)
10	1.60	0.88	2	41.7	3.3	32	2	787.1 (0.61)
10	1.60	0.88	3	34.9	3.4	27	2	939.0 (0.73)
10	1.60	0.88	4	69.8	6.4	54	4	1012.3 (0.79)
10	1.60	0.88	5	61.0	5.4	47	4	1041.0 (0.81)
10	1.60	0.88	6	54.3	5.4	42	4	1053.3 (0.82)
10	1.60	0.88	7	52.2	5.5	40	4	1062.8 (0.83)
10	1.60	0.88	8	55.1	6.1	43	4	1064.2 (0.83)
10	1.60	0.88	10	52.8	5.2	41	4	1069.7 (0.84)
10	1.60	0.88	12	49.9	5.4	39	4	1079.1 (0.84)
10	1.60	0.88	16	76.6	6.5	59	5	1081.7 (0.85)
10	1.60	0.90	2	52.4	2.1	40	1	739.3 (0.58)
10	1.60	0.90	3	51.5	5.3	40	4	997.9 (0.78)
10	1.60	0.90	4	101.4	7.4	79	5	1048.9 (0.82)
10	1.60	0.90	5	69.4	9.8	54	7	1081.1 (0.84)
10	1.60	0.90	6	63.4	8.1	49	6	1083.4 (0.85)
10	1.60	0.90	7	65.8	7.2	51	5	1091.8 (0.85)
10	1.60	0.90	8	57.7	6.3	45	4	1091.8 (0.85)
10	1.60	0.90	10	61.0	7.8	47	6	1101.5 (0.86)
10	1.60	0.90	12	54.0	6.6	42	5	1098.1 (0.86)
10	1.60	0.90	16	66.0	8.3	51	6	1109.9 (0.87)
10	1.60	0.92	2	37.9	1.2	29	0	770.4 (0.60)
10	1.60	0.92	3	62.8	7.0	49	5	1025.8 (0.80)
10	1.60	0.92	4	113.1	13.4	88	10	1082.9 (0.85)
10	1.60	0.92	5	98.5	12.7	76	9	1100.1 (0.86)
10	1.60	0.92	6	162.8	18.8	127	14	1116.3 (0.87)
10	1.60	0.92	7	77.8	9.6	60	7	1111.3 (0.87)
10	1.60	0.92	8	93.2	13.1	72	10	1120.5 (0.88)
10	1.60	0.92	10	129.1	15.1	100	11	1129.0 (0.88)
10	1.60	0.92	12	104.7	15.6	81	12	1129.4 (0.88)
10	1.60	0.92	16	73.4	10.8	57	8	1135.1 (0.89)
10	1.60	0.94	2	36.1	1.9	28	1	856.7 (0.67)
10	1.60	0.94	3	148.7	19.7	116	15	1074.5 (0.84)
10	1.60	0.94	4	134.8	25.3	105	19	1130.6 (0.88)
10	1.60	0.94	5	135.3	23.7	105	18	1148.8 (0.90)
10	1.60	0.94	6	134.1	23.0	104	17	1144.8 (0.89)
10	1.60	0.94	7	123.9	24.6	96	19	1148.8 (0.90)
10	1.60	0.94	8	143.9	29.1	112	22	1151.8 (0.90)
10	1.60	0.94	10	117.2	28.1	91	21	1159.0 (0.91)
10	1.60	0.94	12	142.3	23.6	111	18	1156.3 (0.90)
10	1.60	0.94	16	142.3	26.3	111	20	1159.2 (0.91)
10	1.60	0.96	2	45.1	2.4	35	1	901.9 (0.70)
10	1.60	0.96	3	117.8	19.8	92	15	1100.9 (0.86)
10	1.60	0.96	4	163.8	42.3	128	33	1170.0 (0.91)
10	1.60	0.96	5	178.7	48.0	139	37	1182.3 (0.92)
10	1.60	0.96	6	220.8	66.9	172	52	1186.1 (0.93)
10	1.60	0.96	7	208.0	57.2	162	44	1182.0 (0.92)
10	1.60	0.96	8	209.4	46.3	163	36	1187.2 (0.93)
10	1.60	0.96	10	267.2	60.4	208	47	1188.0 (0.93)
10	1.60	0.96	12	226.0	52.7	176	41	1182.3 (0.92)
10	1.60	0.96	16	159.2	41.8	124	32	1188.2 (0.93)
10	1.60	0.98	2	136.5	16.9	106	13	1002.6 (0.78)
10	1.60	0.98	3	207.6	56.5	162	44	1157.8 (0.90)
10	1.60	0.98	4	286.5	101.9	223	79	1207.2 (0.94)
10	1.60	0.98	5	270.4	97.8	211	76	1213.1 (0.95)
